531	733
72	526
691	426
520	2017
504	2011
310	242
93	678
568	1552
587	1645
776	1029
145	1129
517	1736
0	1029
16	2251
840	725
292	262
748	594
327	131
756	2163
4	1522
514	460
954	86
468	1986
403	870
335	491
657	953
39	382
632	167
178	51
865	20
568	1450
413	773
301	602
815	1077
328	1479
340	567
284	301
8	1573
867	657
590	1986
399	1199
897	2305
71	425
896	295
679	371
859	2291
161	1599
530	1402
272	802
818	354
889	45
850	1880
76	1094
492	2320
222	35
406	2003
250	385
900	2315
32	354
378	531
557	1089
867	1218
612	384
470	1698
636	2128
757	184
396	405
164	1800
619	140
921	1592
381	1733
275	2104
138	1268
701	868
784	218
446	629
960	358
930	1208
560	61
610	1776
511	2324
640	341
714	1529
569	2098
436	522
896	2136
418	1701
555	1775
116	598
192	1651
211	1861
240	2103
806	1325
484	230
73	1511
183	939
702	2064
905	816
502	1425
99	1271
325	299
74	1716
284	1066
539	1241
70	1007
163	68
433	271
472	1197
554	970
896	979
298	509
14	1343
649	1035
728	1196
301	1446
67	2292
327	1682
391	1454
87	1640
715	628
773	1776
929	594
810	1569
285	521
539	1885
238	819
723	2147
638	1872
174	2205
376	1796
163	852
29	445
351	2117
904	121
704	2249
417	377
727	1390
515	1206
224	1623
578	342
345	885
369	1366
905	1873
610	1368
66	1581
614	612
868	974
78	1455
587	824
704	1865
343	1997
792	31
315	1017
722	531
46	1491
837	2125
107	672
511	790
878	999
204	1177
38	1135
1	1158
298	1928
444	772
315	1209
441	443
571	857
713	1084
118	2226
4	1758
199	608
855	2187
263	1887
593	2033
598	1777
574	340
499	747
355	260
542	1513
317	1817
55	587
797	1281
228	109
715	1029
818	68
145	459
308	1503
909	2214
500	1900
4	1571
853	955
887	266
34	2000
593	1739
745	1611
316	539
187	1156
325	711
880	829
603	1527
356	1605
501	766
2	1697
53	491
613	2090
855	1188
93	259
48	629
438	1139
465	747
758	1527
930	1286
206	1073
132	1702
833	544
608	567
914	2010
225	967
640	2163
161	2260
905	1797
395	110
49	723
422	1879
603	424
589	2281
270	28
658	2046
952	725
165	1162
277	1194
2	134
701	1488
10	1389
859	2125
765	833
802	2292
280	112
294	2290
867	2220
545	1141
149	2180
30	657
462	1040
662	662
452	2190
83	393
816	186
117	31
860	1370
110	1777
588	965
809	375
212	2115
666	2209
274	176
540	250
573	1506
532	864
669	220
78	1443
534	2112
891	673
522	1394
485	1822
307	1344
722	954
281	1407
10	378
885	1917
867	610
687	630
406	541
680	1978
771	1601
779	486
741	2209
448	1345
244	690
953	956
883	906
387	537
875	1680
529	1684
777	1921
878	1039
501	2307
816	1481
454	171
731	337
399	869
110	1325
450	325
919	1228
462	2335
357	1592
