158	75
187	68
405	176
710	745
421	1950
260	1483
403	257
487	6
220	1825
158	23
320	26
220	77
123	54
314	1567
13	5
9	1922
150	1018
288	257
55	3
454	544
144	100
48	1516
272	470
220	117
115	803
354	140
158	80
335	68
63	95
323	7
155	1927
285	338
404	46
600	2207
290	624
5	637
48	699
549	703
551	310
234	129
36	331
13	375
222	1512
13	706
103	1518
103	252
108	1665
159	1639
147	1187
122	66
180	917
273	850
119	531
219	1082
797	128
331	16
59	180
111	232
37	422
597	25
205	543
210	400
876	2193
83	1308
21	393
606	410
158	635
56	505
66	1608
147	583
220	1613
9	1738
234	153
149	1578
607	680
475	124
42	103
80	21
109	192
495	352
132	454
327	465
386	594
257	435
249	2112
258	184
198	1036
729	1781
13	393
5	171
191	1162
258	575
205	154
376	2020
363	16
260	1937
257	2083
583	454
493	229
709	29
147	1266
276	23
21	160
92	45
421	1957
219	124
30	2011
153	269
200	499
404	136
66	1491
263	293
367	249
66	1609
756	221
42	474
242	142
13	371
358	96
48	171
66	1617
147	942
545	372
473	44
339	544
76	763
258	177
180	1254
34	439
220	1195
761	2249
280	97
445	1357
367	152
66	1629
6	5
219	592
578	1456
83	1496
42	626
575	49
567	505
174	1385
180	727
168	1219
130	15
260	82
454	542
263	211
268	375
451	745
53	98
519	745
108	1256
198	229
337	743
263	1056
421	1947
475	119
30	482
470	2338
209	1068
438	22
128	846
103	249
439	211
59	591
637	703
103	593
607	681
152	339
155	457
270	386
319	175
115	25
215	956
153	726
288	526
698	235
115	1142
9	1339
21	3
273	329
158	58
615	1913
210	814
12	90
63	98
170	75
152	256
13	900
219	610
55	5
12	1665
525	156
421	966
13	1840
263	1134
114	136
795	158
321	593
196	1898
109	250
2	932
558	543
147	949
141	902
805	493
481	173
17	1256
151	545
103	1519
557	55
146	261
210	470
507	585
134	216
82	0
116	5
89	6
163	333
62	5
23	152
121	255
208	241
220	1233
192	3
34	123
172	98
92	1190
241	7
17	1481
251	234
34	156
201	16
328	16
66	182
42	619
74	8
158	76
562	25
108	1387
114	208
42	79
942	2325
777	47
35	207
115	258
134	24
34	451
219	403
92	2028
398	859
61	438
42	77
236	788
142	227
275	56
9	2065
222	74
66	26
260	85
157	286
29	45
232	291
121	187
219	1069
805	490
261	19
263	637
42	288
321	254
103	180
174	220
387	284
507	798
73	81
409	200
51	515
132	119
216	461
324	2325
216	23
588	257
420	1014
7	260
525	834
219	278
319	572
218	1202
8	820
220	72
35	7
134	153
38	1
403	187
205	409
290	129
12	759
190	718
180	1371
114	270
413	1985
537	95
280	98
109	551
12	1290
288	400
42	1276
108	990
240	984
655	506
220	923
48	1327
545	1035
134	127
9	1987
237	300
42	11
137	2003
163	307
812	1820
295	54
230	83
33	951
351	8
108	1349
210	704
588	589
109	441
631	42
197	1244
42	337
196	48
321	186
30	183
205	410
2	236
450	74
398	1006
43	8
48	1530
17	106
767	970
528	730
34	125
66	345
606	294
438	2282
166	184
174	157
353	44
838	2184
219	186
76	1286
83	1459
896	2331
42	198
147	650
458	134
115	1164
615	1910
407	605
195	1837
737	93
108	1284
526	499
42	382
112	727
387	344
147	1769
206	527
260	1939
155	578
583	608
147	673
775	1964
75	307
115	257
288	180
279	714
215	321
156	121
18	12
210	179
588	222
285	403
66	189
279	486
172	96
433	1006
797	271
94	124
53	472
42	23
195	25
796	56
178	464
279	2181
263	175
152	222
123	587
11	375
79	254
12	74
193	411
102	470
112	609
705	296
107	1
11	765
134	633
258	893
285	222
716	1574
400	161
195	26
451	768
835	2186
473	465
258	493
803	24
702	294
25	4
483	26
150	1007
42	1893
155	1121
5	906
109	1003
25	567
584	350
132	1419
234	463
149	1031
263	231
567	125
104	7
558	544
83	405
540	157
232	1419
137	27
109	540
53	1086
5	395
83	1462
103	1505
628	552
353	91
44	45
214	943
584	281
425	293
48	177
588	306
490	549
108	1329
345	458
290	155
11	18
215	449
255	15
777	48
108	1255
109	933
386	306
137	75
13	1217
37	734
103	1580
288	451
66	17
23	320
98	759
63	1305
36	333
25	1776
210	222
597	1297
219	258
111	12
511	505
12	511
9	1992
121	25
155	493
837	2234
102	338
100	240
157	103
219	588
402	427
42	439
25	1047
108	1687
76	10
435	178
454	1009
2	1051
643	513
48	841
114	362
14	5
222	817
11	170
219	1576
83	132
199	217
403	94
25	86
225	16
0	3
17	56
103	1495
88	16
13	1515
36	1611
234	619
