737	1958
119	1399
77	677
426	100
565	2284
911	1399
396	1853
889	2135
3	1614
691	445
486	2302
661	668
310	1476
139	1363
550	1407
744	1255
696	2336
123	1177
121	1808
136	1159
219	2340
414	2295
849	923
431	755
770	2022
469	1875
926	1622
677	958
928	914
619	308
607	1467
172	193
797	644
808	1539
106	34
121	1957
460	169
221	1229
784	1282
602	533
789	2242
396	799
851	1184
669	2034
388	1541
548	902
270	225
137	2242
930	1383
32	1365
327	1400
541	349
695	1313
941	1321
603	1362
309	433
428	1664
131	164
874	762
695	250
21	1754
142	1176
896	1093
879	172
130	1037
399	524
267	710
702	925
681	1657
229	1844
202	837
120	1572
865	1196
672	1574
281	774
327	2107
550	1554
850	449
577	1349
886	1758
656	1829
905	1026
208	652
839	1445
525	1712
493	1189
253	433
202	1441
613	1783
326	2146
503	2332
663	863
98	1889
481	1617
690	2282
754	1193
753	2019
240	1182
319	676
676	2253
755	666
360	728
270	140
573	1
619	801
444	635
503	1704
514	34
135	2091
674	1915
430	2134
929	1800
334	1542
662	1791
797	2063
352	2003
838	634
761	2234
595	2328
123	1627
680	1438
617	1439
135	1609
275	2126
341	725
141	939
587	740
292	1693
467	79
768	946
862	949
875	922
643	1333
111	575
450	2092
696	887
763	2246
159	2182
304	815
210	865
136	1453
953	931
598	252
769	661
723	436
315	987
403	2088
164	1098
508	108
312	1801
203	2019
484	2072
865	981
139	692
825	2280
521	891
372	1309
78	2299
243	1998
150	2091
103	2157
580	1667
80	766
285	442
389	1749
335	1344
674	196
630	2029
359	216
561	1981
536	1875
257	2296
718	647
8	61
445	1213
593	2189
679	2221
154	830
891	918
911	2256
888	1921
718	2202
7	1896
386	1196
431	324
429	1226
414	211
677	1837
580	1662
74	1364
413	837
364	1703
677	1024
910	1045
546	1437
82	1432
195	510
346	1726
34	430
60	1866
902	672
358	1166
34	1623
387	1050
498	1149
484	205
742	1816
956	1043
528	1295
907	473
632	1552
206	143
792	419
51	1613
283	1644
909	1196
839	527
247	2259
380	194
245	572
708	1852
292	1819
928	1383
826	1227
125	813
553	374
764	1513
375	938
188	1816
193	374
632	955
104	1463
836	1029
769	67
821	1266
490	209
481	40
320	513
798	428
17	1715
859	1640
162	1855
22	1864
799	2233
403	1055
782	2038
91	1508
893	1518
541	396
690	2052
553	1713
527	1433
871	676
81	604
165	1613
351	1906
456	1870
166	41
226	2097
572	1214
439	509
88	1706
101	1809
749	2176
424	1075
596	1435
603	2276
446	1001
868	290
626	1721
927	1926
67	1315
483	1089
549	544
762	2235
822	2090
821	106
721	330
543	1054
370	1371
838	1437
727	758
462	424
525	159
726	2041
1	1447
609	841
942	1865
577	1871
938	1141
675	1829
450	1955
262	972
296	48
57	1662
771	634
609	488
514	459
36	1357
118	25
228	1876
145	1040
269	709
508	1704
774	2307
792	833
846	1493
837	759
595	1199
821	1044
953	1773
2	585
65	1257
749	22
784	1886
205	841
948	1026
726	632
750	402
268	529
834	1037
786	2077
554	1550
267	898
893	348
790	1635
364	1813
81	1937
620	302
822	257
16	1396
175	2074
0	1673
759	2289
306	2254
503	1832
461	314
796	930
533	1620
669	1769
378	1641
73	2048
381	2034
684	1745
307	931
149	397
285	1001
166	464
814	1150
610	603
24	2152
579	1225
612	1836
171	1992
508	1380
375	1228
894	1804
368	366
342	811
134	1969
720	1891
959	202
696	2142
201	618
704	1333
845	509
576	178
584	2044
569	1682
803	143
770	1797
180	1700
657	2135
529	2242
282	2167
107	804
730	1306
396	2030
403	600
237	1807
271	1108
690	734
51	106
353	1374
68	2316
527	273
872	1528
709	1712
394	1483
614	1944
757	1271
152	869
317	552
535	1616
72	868
381	1956
211	1362
798	535
397	1169
249	133
608	182
235	1117
50	1381
19	2295
60	50
902	736
469	549
326	865
147	331
609	279
734	542
281	368
958	1416
564	1056
918	2149
6	2072
250	1765
367	1748
203	1067
895	1313
584	1413
580	2188
342	605
677	1405
115	2248
770	1595
786	1423
574	659
247	996
402	1192
206	274
815	743
660	1126
686	1536
327	2238
674	46
441	1053
268	164
213	1533
561	377
440	692
1	1280
729	1812
263	952
543	563
227	680
646	1025
730	1703
917	2069
494	2304
926	2149
406	2250
198	1109
876	912
18	1122
44	911
918	1310
583	1388
212	175
663	2338
281	1765
451	574
69	1667
398	2292
751	1124
57	481
138	1313
481	901
196	1581
88	319
150	1819
793	465
653	1688
127	122
103	1977
82	308
556	1650
758	1094
605	643
624	1363
570	2193
260	1189
358	2110
870	1998
510	818
384	1848
157	1714
264	1105
831	1869
881	1740
101	188
869	1996
595	999
423	2086
901	2096
271	983
45	456
748	616
146	1868
524	864
540	2068
99	828
256	376
170	1932
643	1105
263	1692
704	1772
70	340
62	1688
414	110
527	1409
266	2123
61	492
529	1536
529	2108
15	1986
528	291
41	1316
639	304
778	791
121	1241
215	1962
877	2195
155	1061
565	756
538	565
564	357
880	1505
157	365
667	1330
127	847
803	136
