366	292
158	75
187	68
405	176
710	745
421	1950
260	1483
403	257
808	410
487	6
220	1825
158	23
220	77
210	588
314	1567
115	1589
13	5
154	587
9	1922
150	1018
288	257
481	175
55	3
454	544
62	161
144	100
48	1516
170	61
115	803
273	431
354	140
158	80
335	68
155	490
63	95
323	7
155	1927
92	1319
285	338
5	637
21	1
549	703
222	177
234	129
36	331
13	375
222	1512
699	1634
288	222
103	252
258	787
108	1665
147	1187
473	43
122	66
180	917
273	850
13	186
797	128
210	401
331	16
37	422
597	25
880	2220
163	741
210	400
876	2193
139	22
83	1308
21	393
220	904
751	768
606	410
120	647
13	1259
66	1608
220	23
477	74
147	583
220	1613
9	1738
308	1802
13	904
149	1578
607	680
475	124
310	152
132	454
327	465
257	435
249	2112
258	184
198	1036
278	2008
729	1781
13	393
633	1181
191	1162
205	154
376	2020
363	16
260	1937
257	2083
583	454
63	9
147	335
493	229
709	29
276	23
21	160
92	45
421	1957
219	124
30	2011
200	499
66	1491
263	293
367	249
66	1609
503	1961
756	221
242	142
13	371
358	96
48	171
71	23
163	1074
66	1617
147	942
545	372
473	44
339	544
76	763
258	177
180	1254
34	439
92	189
108	1650
445	1006
761	2249
59	593
280	97
445	1357
367	152
155	605
79	470
379	1357
6	5
531	962
219	592
66	187
42	626
575	49
174	1385
180	727
168	1219
260	82
454	542
263	211
451	745
828	2182
108	385
53	98
519	745
108	1256
337	743
263	1056
421	1947
475	119
121	302
209	1068
438	22
128	846
103	249
439	211
48	5
637	703
607	681
585	854
155	457
270	386
319	175
115	25
319	185
103	470
108	805
288	526
273	844
698	235
115	1142
9	1339
21	3
270	771
615	1913
210	814
12	90
63	98
525	620
170	75
13	145
550	909
152	256
13	900
170	126
55	5
525	156
421	966
276	391
13	1840
114	136
795	158
321	593
358	97
196	1898
66	1539
109	250
147	949
141	902
805	493
17	1256
151	545
103	1519
557	55
146	261
210	470
134	216
82	0
116	5
89	6
163	333
62	5
142	1855
208	241
92	1190
150	739
34	156
201	16
328	16
66	182
158	76
562	25
588	255
114	208
42	79
942	2325
777	47
35	207
115	258
66	25
134	24
34	451
463	1323
660	496
219	403
419	543
276	169
257	88
154	960
398	859
61	438
299	185
42	77
236	788
142	227
410	1
2	28
9	2065
66	26
260	85
26	1161
157	286
29	45
232	291
121	187
805	490
320	719
263	637
285	183
18	1048
321	254
34	24
392	1357
103	180
174	220
387	284
507	798
73	81
409	200
51	515
132	119
216	461
324	2325
216	23
588	257
322	1625
420	1014
7	260
525	834
319	572
53	509
218	1202
8	820
35	7
17	636
134	153
525	619
403	187
205	409
290	129
12	759
190	718
114	270
413	1985
537	95
280	98
109	551
115	628
12	1290
288	400
42	1276
219	338
108	990
240	984
655	506
484	425
220	923
48	1327
545	1035
134	127
9	1987
237	300
59	302
42	11
812	1820
295	54
115	590
351	8
121	188
108	1349
631	42
197	1244
102	1081
196	48
109	132
205	410
450	74
121	356
43	8
473	391
767	970
528	730
34	125
606	294
9	2040
276	199
166	184
174	157
353	44
838	2184
290	370
76	1286
83	1459
896	2331
178	1809
42	198
147	650
458	134
115	1164
407	605
195	1837
797	272
737	93
108	1284
387	281
28	229
526	499
220	73
249	412
112	727
387	344
728	600
147	1769
134	124
260	1939
155	578
583	608
147	673
775	1964
125	375
114	369
115	257
288	180
279	714
147	1715
215	321
156	121
18	12
210	179
147	1504
66	189
936	2317
172	96
166	211
433	1006
42	23
53	97
195	25
165	141
796	56
178	464
279	2181
263	175
152	222
123	587
314	1614
11	375
79	254
12	74
193	411
102	470
112	609
705	296
107	1
258	893
115	1492
120	211
170	87
103	223
7	2080
716	1574
400	161
698	234
195	26
13	1931
451	768
835	2186
83	1013
63	147
473	465
258	493
141	6
362	2310
386	475
961	2345
803	24
702	294
311	98
150	1007
42	1893
5	906
109	1003
108	1512
25	567
584	350
149	1031
263	231
567	125
104	7
83	405
540	157
254	344
232	1419
137	27
219	681
53	1086
5	395
83	1462
103	1505
353	91
461	9
661	25
214	943
584	281
48	177
588	306
170	77
490	549
108	1329
345	458
290	155
11	18
777	48
764	409
108	1255
109	933
13	1217
103	1580
288	451
66	17
327	1243
23	320
63	1305
36	333
25	1776
210	222
597	1297
219	258
256	533
111	12
156	1102
511	505
219	691
13	402
121	25
155	493
837	2234
102	338
100	240
219	588
402	427
108	1687
76	10
125	372
2	1053
454	1009
2	1051
643	513
48	841
210	302
114	362
14	5
222	817
11	170
25	86
0	3
17	56
103	1495
88	16
36	1611
234	619
317	380
11	171
158	390
103	704
5	892
79	590
386	396
476	371
115	1141
537	98
178	363
727	2
100	315
100	74
42	461
234	28
114	474
2	234
66	1707
206	294
234	38
398	544
816	395
47	5
788	1544
222	1482
108	1340
57	392
103	1132
362	1063
108	2082
315	16
42	101
314	2113
153	266
290	27
785	33
134	78
5	602
561	1617
76	4
256	1224
150	733
169	408
83	1007
25	1675
178	267
66	1352
607	506
210	593
437	85
272	221
419	409
5	387
905	2232
102	475
102	808
765	501
660	497
83	192
403	221
324	123
66	880
134	391
288	593
46	951
5	3
551	1067
219	693
467	775
240	140
42	635
196	494
640	317
92	335
215	766
260	367
121	808
9	1367
786	947
520	609
75	48
220	864
257	170
53	99
361	142
214	143
103	181
267	16
663	506
408	393
206	955
217	788
9	751
831	2295
593	2051
66	183
321	189
319	348
263	827
5	165
327	630
240	297
200	500
585	506
538	2154
278	454
318	542
147	597
162	145
507	368
319	647
11	165
256	1722
103	596
152	779
583	295
334	730
80	1638
100	44
520	454
709	23
168	705
54	149
231	122
178	618
231	500
583	297
445	506
102	1069
274	24
102	25
2	39
166	572
186	26
108	2107
147	2017
220	1830
155	1848
195	1027
705	124
504	561
615	1911
136	506
274	78
295	282
276	390
149	579
103	1494
310	980
376	63
59	442
177	1011
460	703
137	28
210	48
149	573
102	477
606	543
79	477
735	17
134	466
153	723
334	543
828	2121
59	22
540	158
23	392
163	229
66	510
193	736
794	506
166	1879
98	174
342	8
115	475
114	39
13	374
957	2319
704	215
756	223
698	237
208	244
288	592
62	191
236	100
596	411
102	305
13	346
139	1918
615	1912
420	410
321	781
169	107
4	4
48	895
220	1832
54	625
210	590
757	835
639	1136
357	761
588	256
412	1006
363	2260
79	182
465	1092
115	383
448	980
125	376
195	544
115	813
279	489
219	280
502	1311
327	1677
689	128
343	16
321	257
683	745
205	71
220	78
218	1436
231	502
2	1052
501	489
66	1174
361	312
9	1561
219	47
334	419
258	91
178	1185
178	76
285	470
249	2109
123	388
168	776
114	267
619	1088
169	130
150	550
34	80
241	410
279	578
34	1210
216	57
5	173
28	1326
12	142
79	225
42	87
403	341
88	131
128	717
395	727
178	27
216	279
502	924
92	1167
42	135
210	608
115	825
79	784
429	1006
200	498
498	2333
115	783
125	10
183	22
121	246
203	229
234	72
620	44
603	1314
249	16
836	2131
42	574
42	874
149	319
103	476
236	98
465	1098
631	35
386	826
341	372
623	239
407	857
103	183
12	173
731	1457
714	1720
627	214
458	557
367	3
257	1055
115	305
147	1500
530	120
11	496
54	687
299	170
115	17
561	1416
234	618
25	513
121	591
813	870
276	1863
108	1001
115	478
288	478
671	122
94	7
25	246
288	955
188	979
321	139
210	478
215	358
59	221
285	475
166	702
25	1463
532	548
772	548
234	128
37	1658
96	4
186	17
25	1655
132	124
10	4
403	338
34	103
48	600
263	647
353	196
166	428
5	170
704	219
257	1008
168	1740
121	253
279	90
102	255
18	147
91	232
276	409
142	1857
171	66
285	339
403	302
336	7
103	262
134	465
352	346
383	776
299	827
114	40
257	1100
793	67
334	1026
503	421
213	158
259	8
217	99
284	472
691	1909
163	792
219	1144
180	805
21	320
26	393
635	67
195	543
327	1242
924	2275
916	2259
53	375
587	26
217	96
147	330
321	181
234	272
142	152
258	937
190	205
715	1190
48	890
757	789
486	1890
66	1935
