366	292
158	75
187	68
260	1483
403	257
808	410
220	1825
158	23
320	26
220	77
210	588
123	54
115	1589
13	5
154	587
9	1922
150	1018
288	257
481	175
55	3
454	544
62	161
144	100
48	1516
272	470
220	117
170	61
115	803
273	431
158	80
335	68
155	490
63	95
323	7
155	1927
92	1319
285	338
404	46
600	2207
290	624
5	637
48	699
21	1
549	703
222	177
551	310
234	129
36	331
699	1634
13	706
288	222
103	1518
103	252
258	787
108	1665
159	1639
473	43
180	917
273	850
13	186
119	531
219	1082
797	128
210	401
331	16
59	180
111	232
597	25
880	2220
163	741
205	543
210	400
876	2193
139	22
83	1308
21	393
220	904
751	768
606	410
158	635
120	647
56	505
13	1259
220	23
477	74
147	583
9	1738
308	1802
13	904
234	153
149	1578
607	680
475	124
310	152
42	103
80	21
109	192
495	352
132	454
327	465
386	594
249	2112
278	2008
13	393
633	1181
5	171
191	1162
258	575
260	1937
257	2083
63	9
147	335
709	29
147	1266
276	23
92	45
421	1957
219	124
30	2011
153	269
404	136
66	1491
367	249
66	1609
503	1961
756	221
42	474
242	142
13	371
48	171
71	23
163	1074
66	1617
147	942
339	544
76	763
180	1254
34	439
92	189
108	1650
445	1006
220	1195
761	2249
59	593
280	97
445	1357
367	152
155	605
79	470
66	1629
379	1357
6	5
531	962
219	592
578	1456
83	1496
66	187
42	626
575	49
567	505
168	1219
130	15
260	82
454	542
263	211
268	375
828	2182
108	385
198	229
337	743
263	1056
475	119
121	302
30	482
470	2338
209	1068
438	22
128	846
103	249
439	211
59	591
48	5
637	703
103	593
607	681
152	339
585	854
115	25
215	956
319	185
153	726
103	470
108	805
273	844
698	235
9	1339
21	3
273	329
270	771
158	58
12	90
63	98
525	620
170	75
13	145
550	909
13	900
170	126
219	610
12	1665
421	966
276	391
13	1840
263	1134
795	158
358	97
196	1898
66	1539
109	250
2	932
558	543
147	949
141	902
805	493
481	173
17	1256
151	545
103	1519
557	55
146	261
210	470
507	585
82	0
116	5
89	6
163	333
142	1855
23	152
121	255
208	241
220	1233
192	3
34	123
172	98
92	1190
241	7
150	739
17	1481
251	234
34	156
201	16
42	619
74	8
158	76
562	25
108	1387
588	255
114	208
42	79
942	2325
777	47
35	207
115	258
66	25
134	24
34	451
463	1323
660	496
419	543
276	169
257	88
154	960
92	2028
398	859
299	185
42	77
236	788
142	227
410	1
275	56
2	28
222	74
260	85
26	1161
157	286
232	291
121	187
219	1069
320	719
261	19
263	637
285	183
42	288
18	1048
321	254
34	24
392	1357
103	180
174	220
507	798
73	81
409	200
51	515
216	461
216	23
588	257
322	1625
420	1014
7	260
525	834
219	278
319	572
53	509
218	1202
220	72
35	7
17	636
38	1
525	619
403	187
205	409
190	718
180	1371
413	1985
537	95
109	551
115	628
12	1290
42	1276
219	338
108	990
240	984
655	506
484	425
220	923
48	1327
134	127
9	1987
237	300
59	302
42	11
137	2003
163	307
295	54
115	590
230	83
33	951
121	188
210	704
588	589
109	441
631	42
197	1244
102	1081
42	337
196	48
321	186
109	132
30	183
205	410
2	236
450	74
398	1006
121	356
43	8
473	391
48	1530
17	106
767	970
528	730
34	125
66	345
606	294
9	2040
438	2282
276	199
166	184
174	157
353	44
838	2184
219	186
290	370
76	1286
896	2331
178	1809
42	198
147	650
458	134
115	1164
615	1910
407	605
195	1837
797	272
387	281
28	229
42	382
220	73
249	412
387	344
728	600
134	124
206	527
260	1939
155	578
583	608
147	673
775	1964
75	307
125	375
114	369
288	180
279	714
147	1715
156	121
18	12
210	179
147	1504
588	222
285	403
936	2317
279	486
166	211
797	271
94	124
53	472
42	23
53	97
165	141
279	2181
263	175
152	222
123	587
314	1614
11	375
79	254
12	74
193	411
107	1
11	765
134	633
258	893
115	1492
285	222
120	211
170	87
103	223
7	2080
698	234
13	1931
451	768
835	2186
83	1013
63	147
473	465
258	493
141	6
362	2310
386	475
961	2345
803	24
702	294
25	4
311	98
483	26
150	1007
42	1893
155	1121
109	1003
108	1512
132	1419
234	463
149	1031
263	231
567	125
558	544
83	405
540	157
254	344
137	27
219	681
109	540
53	1086
5	395
103	1505
628	552
353	91
44	45
461	9
661	25
214	943
584	281
425	293
48	177
588	306
170	77
490	549
108	1329
290	155
11	18
215	449
255	15
764	409
108	1255
386	306
137	75
37	734
288	451
66	17
327	1243
23	320
98	759
63	1305
36	333
210	222
597	1297
219	258
256	533
111	12
156	1102
219	691
13	402
12	511
9	1992
121	25
155	493
837	2234
102	338
100	240
157	103
219	588
42	439
25	1047
76	10
435	178
125	372
2	1053
454	1009
2	1051
210	302
114	362
14	5
222	817
11	170
219	1576
83	132
199	217
403	94
25	86
225	16
0	3
103	1495
88	16
13	1515
234	619
303	100
158	390
103	704
15	1
220	46
386	396
115	1141
222	308
42	1652
537	98
178	363
727	2
100	315
100	74
42	461
234	28
114	474
2	234
206	294
234	38
64	6
398	544
816	395
47	5
788	1544
222	1482
108	1340
362	1063
108	2082
315	16
42	101
314	2113
232	1667
153	266
290	27
785	33
5	602
561	1617
76	4
150	733
169	408
440	505
178	267
114	466
279	1530
59	777
210	593
437	85
272	221
5	387
554	74
108	1445
102	475
102	808
765	501
660	497
83	192
403	221
324	123
134	391
288	593
46	951
5	3
551	1067
79	94
219	693
467	775
240	140
42	635
215	123
196	494
92	335
263	934
215	766
137	1865
260	367
121	808
786	947
520	609
75	48
220	864
140	1974
53	99
267	16
663	506
408	393
204	17
9	751
831	2295
303	96
593	2051
66	183
108	1928
178	127
319	348
263	827
103	1492
5	165
327	630
157	119
240	297
200	500
538	2154
278	454
318	542
162	145
354	12
507	368
319	647
11	165
276	1240
5	832
103	596
322	673
134	712
219	584
121	180
152	779
583	295
334	730
520	454
709	23
168	705
54	149
231	122
178	618
445	506
274	24
2	39
709	27
219	254
108	2107
115	254
147	2017
220	1830
147	1190
155	1848
195	1027
705	124
504	561
615	1911
136	506
123	344
274	78
224	797
168	1788
276	390
149	579
310	980
177	1011
460	703
877	2194
137	28
210	48
486	1892
102	477
774	292
79	477
735	17
134	466
153	723
334	543
59	22
23	392
163	229
66	510
794	506
98	174
658	2279
342	8
115	475
21	414
114	39
13	374
957	2319
704	215
756	223
314	1568
698	237
208	244
288	592
62	191
240	683
103	302
453	746
13	346
615	1912
212	726
103	179
420	410
321	781
63	1304
169	107
4	4
48	895
215	653
163	146
220	1832
581	542
210	590
757	835
588	256
412	1006
79	182
403	339
258	231
115	383
125	376
195	544
257	572
115	813
279	489
219	280
502	1311
327	1677
689	128
343	16
321	257
166	1076
705	121
683	745
74	7
220	78
24	620
231	502
2	1052
102	1083
219	47
258	91
121	470
178	76
285	470
249	2109
123	388
137	79
168	776
270	1041
619	1088
298	2253
169	130
34	80
241	410
279	578
216	57
109	1158
102	403
5	173
42	1212
12	142
79	225
403	341
88	131
128	717
395	727
276	144
92	1167
42	135
115	825
79	784
429	1006
200	498
498	2333
75	949
115	783
821	2171
125	10
183	22
121	246
203	229
234	72
620	44
603	1314
249	16
42	574
42	874
236	98
465	1098
631	35
386	826
623	239
407	857
103	183
12	173
731	1457
714	1720
458	557
367	3
257	1055
219	1681
115	305
147	1500
530	120
788	2339
11	496
54	687
299	170
115	17
561	1416
234	618
25	513
121	591
276	1863
108	1001
115	478
25	2058
288	478
162	146
34	270
671	122
94	7
25	246
288	955
188	979
321	139
59	221
25	1463
234	128
37	1658
186	17
234	1554
25	1655
374	7
132	124
10	4
48	600
263	647
353	196
115	909
704	219
257	1008
108	1392
168	1740
121	253
279	90
102	255
18	147
137	73
169	539
299	74
114	1126
249	1024
91	232
276	409
142	1857
171	66
15	706
285	339
403	302
336	7
103	262
134	465
352	346
66	909
140	47
383	776
299	827
219	183
114	40
758	282
257	1100
793	67
42	530
163	701
17	738
259	8
217	99
284	472
48	1438
691	1909
163	792
